"user_id","subscription_plan","subscription_date","plan_change_date","new_subscription_plan","last_active_date","city_tier","age_group"
"UIDLCd3dd9fb1e81","Basic","2024-10-28",\N,\N,\N,"Tier 1","18-24"
"UIDLCd3ddae57d24","Basic","2024-05-24",\N,\N,"2024-07-15","Tier 3","25-34"
"UIDLCd3ddaed23db","Free","2024-11-22",\N,\N,"2024-12-18","Tier 3","18-24"
"UIDLCd3ddb4adb3b","Free","2024-11-30",\N,\N,\N,"Tier 3","25-34"
"UIDLCd3ddfc0ebd1","Premium","2024-07-30","2024-09-30","Basic",\N,"Tier 1","45+"
"UIDLCd3de1500a67","Free","2024-10-06",\N,\N,\N,"Tier 3","45+"
"UIDLCd3ded9467f1","Basic","2024-05-21","2024-12-21","Free",\N,"Tier 3","18-24"
"UIDLCd3df0876d8c","Basic","2024-11-26",\N,\N,\N,"Tier 3","25-34"
"UIDLCd3df7504ea7","Basic","2024-09-25",\N,\N,\N,"Tier 1","45+"
"UIDLCd3df99dc9a6","Free","2024-01-13",\N,\N,"2024-06-18","Tier 3","18-24"
"UIDLCd3df9c9080a","Basic","2024-08-14",\N,\N,"2024-09-22","Tier 2","25-34"
"UIDLCd3dfcfca290","Premium","2024-10-22",\N,\N,\N,"Tier 3","18-24"
"UIDLCd3e07ada485","Free","2024-07-06",\N,\N,"2024-08-29","Tier 2","18-24"
"UIDLCd3e13e4ffc3","Basic","2024-03-16","2024-05-16","Free",\N,"Tier 3","18-24"
"UIDLCd3e1c4ed59c","Premium","2024-11-02",\N,\N,\N,"Tier 3","45+"
"UIDLCd3e2167551d","Premium","2024-01-18","2024-11-18","Free",\N,"Tier 2","25-34"
"UIDLCd3e21f0ecfb","Basic","2024-07-30","2024-08-30","Free",\N,"Tier 2","25-34"
"UIDLCd3e220bbdbe","Premium","2024-11-01","2024-12-01","Basic",\N,"Tier 1","25-34"
"UIDLCd3e23338e5c","Basic","2024-07-17",\N,\N,"2024-09-05","Tier 3","18-24"
"UIDLCd3e286ae0f8","Free","2024-04-18",\N,\N,\N,"Tier 1","45+"
"UIDLCd3e32fa89b6","Free","2024-08-23",\N,\N,"2024-10-11","Tier 1","18-24"
"UIDLCd3e3c4f561c","Free","2024-07-07",\N,\N,"2024-08-19","Tier 3","18-24"
"UIDLCd3e3ca531e2","Free","2024-01-12",\N,\N,"2024-02-14","Tier 3","18-24"
"UIDLCd3e3e43226a","Basic","2024-08-05",\N,\N,\N,"Tier 1","18-24"
"UIDLCd3e407ebcd3","Free","2024-10-23",\N,\N,\N,"Tier 2","18-24"
"UIDLCd3e4329679d","Free","2024-08-25",\N,\N,\N,"Tier 2","25-34"
"UIDLCd3e43b1fb4f","Basic","2024-10-08",\N,\N,"2024-11-02","Tier 2","25-34"
"UIDLCd3e43f58b6e","Free","2024-11-25",\N,\N,\N,"Tier 3","25-34"
"UIDLCd3e4ef468f9","Free","2024-06-10",\N,\N,\N,"Tier 2","18-24"
"UIDLCd3e4f8eb7f7","Free","2024-08-02",\N,\N,\N,"Tier 2","18-24"
"UIDLCd3e608ce7af","Free","2024-07-08",\N,\N,\N,"Tier 3","25-34"
"UIDLCd3e63435c9c","Premium","2024-09-14","2024-11-14","Basic",\N,"Tier 2","18-24"
"UIDLCd3e69bbe073","Basic","2024-06-29",\N,\N,"2024-09-23","Tier 2","25-34"
"UIDLCd3e73be4a36","Free","2024-08-01",\N,\N,\N,"Tier 3","18-24"
"UIDLCd3e7e84fad1","Free","2024-10-26",\N,\N,"2024-11-18","Tier 2","18-24"
"UIDLCd3e83a5b09b","Premium","2024-07-13",\N,\N,"2024-08-18","Tier 1","25-34"
"UIDLCd3e8ed87f53","Basic","2024-11-13",\N,\N,"2024-12-10","Tier 3","18-24"
"UIDLCd3e91fd8f7b","Basic","2024-11-10",\N,\N,\N,"Tier 3","35-44"
"UIDLCd3e9b396fcc","Premium","2024-08-07","2024-10-07","Free",\N,"Tier 1","35-44"
"UIDLCd3e9c94aa4a","Basic","2024-05-06","2024-06-06","Free",\N,"Tier 3","18-24"
"UIDLCd3e9ff7e76d","Free","2024-10-10",\N,\N,\N,"Tier 1","45+"
"UIDLCd3ea07546e8","Basic","2024-07-29","2024-09-29","Free",\N,"Tier 1","18-24"
"UIDLCd3ea57255f4","Free","2024-08-15",\N,\N,"2024-09-15","Tier 1","18-24"
"UIDLCd3eaf81cb4e","Free","2024-08-04",\N,\N,\N,"Tier 3","25-34"
"UIDLCd3eb5aed67c","Basic","2024-08-29","2024-09-29","Premium",\N,"Tier 2","35-44"
"UIDLCd3eb70bdfe1","Premium","2024-06-03",\N,\N,"2024-07-25","Tier 2","25-34"
"UIDLCd3ebf2d223f","Basic","2024-11-01",\N,\N,\N,"Tier 3","35-44"
"UIDLCd3ec23876d3","Basic","2024-07-01","2024-08-01","Free",\N,"Tier 3","18-24"
"UIDLCd3ec3af7772","Free","2024-11-29",\N,\N,"2024-12-21","Tier 3","35-44"
"UIDLCd3ec4ddc17d","Free","2024-10-27",\N,\N,"2024-11-21","Tier 1","18-24"
"UIDLCd3ec9bc392a","Free","2024-09-16",\N,\N,\N,"Tier 2","18-24"
"UIDLCd3ecdc68b29","Free","2024-10-21",\N,\N,"2024-11-17","Tier 3","18-24"
"UIDLCd3ecf26b4dc","Free","2024-11-25",\N,\N,\N,"Tier 2","35-44"
"UIDLCd3ed5a45cc4","Free","2024-11-13",\N,\N,\N,"Tier 2","18-24"
"UIDLCd3eef05952f","Basic","2024-09-08",\N,\N,\N,"Tier 3","18-24"
"UIDLCd3ef5596350","Free","2024-09-08",\N,\N,"2024-11-03","Tier 3","25-34"
"UIDLCd3ef675ae4e","Basic","2024-11-07",\N,\N,\N,"Tier 3","35-44"
"UIDLCd3ef7dc0103","Free","2024-05-26",\N,\N,"2024-06-30","Tier 3","25-34"
"UIDLCd3ef82d7570","Premium","2024-04-18",\N,\N,\N,"Tier 3","45+"
"UIDLCd3efc363803","Free","2024-05-02",\N,\N,"2024-06-04","Tier 3","18-24"
"UIDLCd3efe94fe68","Basic","2024-11-29",\N,\N,"2024-12-23","Tier 3","35-44"
"UIDLCd3f0f9876f4","Basic","2024-05-13",\N,\N,"2024-08-08","Tier 3","25-34"
"UIDLCd3f1418e915","Basic","2024-10-12",\N,\N,\N,"Tier 3","35-44"
"UIDLCd3f180e7c28","Free","2024-08-01",\N,\N,"2024-09-18","Tier 1","18-24"
"UIDLCd3f1c6173b4","Free","2024-01-05",\N,\N,"2024-02-23","Tier 3","35-44"
"UIDLCd3f1d14601e","Basic","2024-01-06",\N,\N,"2024-03-02","Tier 2","18-24"
"UIDLCd3f1df437eb","Free","2024-07-13",\N,\N,"2024-11-06","Tier 3","18-24"
"UIDLCd3f20fc56bf","Basic","2024-10-27",\N,\N,\N,"Tier 2","18-24"
"UIDLCd3f23814dbf","Free","2024-08-28",\N,\N,"2024-10-18","Tier 3","18-24"
"UIDLCd3f2b8f4e09","Free","2024-11-29",\N,\N,\N,"Tier 1","18-24"
"UIDLCd3f304d69ee","Free","2024-08-16",\N,\N,"2024-10-10","Tier 3","18-24"
"UIDLCd3f3108ce87","Free","2024-05-11",\N,\N,"2024-08-30","Tier 2","18-24"
"UIDLCd3f317a2c1b","Free","2024-10-27",\N,\N,"2024-11-16","Tier 2","35-44"
"UIDLCd3f365151fb","Basic","2024-08-14",\N,\N,\N,"Tier 3","18-24"
"UIDLCd3f3da6550c","Free","2024-08-14",\N,\N,"2024-10-07","Tier 2","18-24"
"UIDLCd3f43456ccb","Free","2024-10-04",\N,\N,\N,"Tier 3","18-24"
"UIDLCd3f47631d7d","Free","2024-05-13","2024-11-13","Basic",\N,"Tier 2","35-44"
"UIDLCd3f556174e9","Free","2024-11-07",\N,\N,"2024-12-06","Tier 3","18-24"
"UIDLCd3f55b20fa9","Free","2024-08-04",\N,\N,"2024-10-09","Tier 3","35-44"
"UIDLCd3f605adb4e","Free","2024-10-27",\N,\N,"2024-11-23","Tier 2","25-34"
"UIDLCd3f64136db4","Free","2024-04-20",\N,\N,"2024-12-02","Tier 3","25-34"
"UIDLCd3f680dc78d","Basic","2024-10-09",\N,\N,"2024-10-29","Tier 2","35-44"
"UIDLCd3f69936e34","Free","2024-02-12",\N,\N,"2024-09-04","Tier 2","45+"
"UIDLCd3f6ede6fc7","Free","2024-01-06",\N,\N,"2024-04-04","Tier 1","18-24"
"UIDLCd3f71062552","Basic","2024-11-07",\N,\N,"2024-11-30","Tier 1","18-24"
"UIDLCd3f74a4fefa","Free","2024-05-20",\N,\N,"2024-07-06","Tier 3","18-24"
"UIDLCd3f83d076bf","Free","2024-11-16",\N,\N,\N,"Tier 3","18-24"
"UIDLCd3f86080613","Basic","2024-09-16","2024-11-16","Free",\N,"Tier 3","25-34"
"UIDLCd3f8780f55c","Basic","2024-10-12",\N,\N,"2024-11-06","Tier 1","35-44"
"UIDLCd3f892bcb1a","Free","2024-06-27",\N,\N,"2024-08-10","Tier 3","18-24"
"UIDLCd3f8ab3c11d","Basic","2024-07-04",\N,\N,\N,"Tier 3","35-44"
"UIDLCd3f93701d59","Free","2024-11-14",\N,\N,"2024-12-10","Tier 1","25-34"
"UIDLCd3f95089036","Free","2024-07-16",\N,\N,"2024-09-07","Tier 3","18-24"
"UIDLCd3f96d0a49e","Basic","2024-09-04",\N,\N,"2024-10-04","Tier 3","18-24"
"UIDLCd3f9bd73a6f","Free","2024-11-30",\N,\N,"2024-12-24","Tier 3","25-34"
"UIDLCd3f9ccfbac9","Free","2024-11-18",\N,\N,\N,"Tier 3","18-24"
"UIDLCd3fa15b4b33","Premium","2024-01-18","2024-04-18","Free",\N,"Tier 1","25-34"
"UIDLCd3fabb9c887","Premium","2024-05-22",\N,\N,\N,"Tier 2","35-44"
"UIDLCd3fafdd71db","Basic","2024-03-13","2024-04-13","Free",\N,"Tier 2","18-24"
"UIDLCd3fb1d51848","Premium","2024-07-06",\N,\N,"2024-08-05","Tier 3","25-34"
"UIDLCd3fb8b8d5da","Basic","2024-02-17","2024-03-17","Free",\N,"Tier 2","25-34"
"UIDLCd3fba14b9da","Free","2024-06-27",\N,\N,"2024-12-23","Tier 3","25-34"
"UIDLCd3fbaa319f8","Free","2024-07-10",\N,\N,\N,"Tier 3","18-24"
"UIDLCd3fbc369d23","Free","2024-08-16",\N,\N,\N,"Tier 2","25-34"
"UIDLCd3fcc0152d0","Free","2024-07-03",\N,\N,\N,"Tier 1","25-34"
"UIDLCd3fd994e499","Free","2024-11-11",\N,\N,\N,"Tier 3","18-24"
"UIDLCd3fed6e009a","Free","2024-05-13",\N,\N,"2024-06-21","Tier 3","45+"
"UIDLCd3ff059761d","Free","2024-06-10",\N,\N,"2024-10-15","Tier 2","45+"
"UIDLCd3ff29402ac","Basic","2024-10-18",\N,\N,\N,"Tier 2","18-24"
"UIDLCd3ff5053acb","Premium","2024-11-26",\N,\N,\N,"Tier 1","18-24"
"UIDLCd3ffd7e37a0","Basic","2024-04-18",\N,\N,\N,"Tier 2","25-34"
"UIDLCd400618c904","Basic","2024-07-04","2024-08-04","Free",\N,"Tier 3","18-24"
"UIDLCd400dba5143","Free","2024-05-19",\N,\N,"2024-07-15","Tier 3","18-24"
"UIDLCd4014811b77","Basic","2024-07-08",\N,\N,\N,"Tier 2","18-24"
"UIDLCd402014e5c0","Free","2024-09-16",\N,\N,\N,"Tier 3","35-44"
"UIDLCd402387ff4f","Basic","2024-10-22",\N,\N,\N,"Tier 2","25-34"
"UIDLCd402421b2bb","Free","2024-01-29",\N,\N,"2024-06-25","Tier 1","18-24"
"UIDLCd40269e500a","Basic","2024-10-27",\N,\N,\N,"Tier 2","35-44"
"UIDLCd403379ee23","Free","2024-03-28",\N,\N,"2024-05-03","Tier 2","25-34"
"UIDLCd4038ec2584","Free","2024-09-26",\N,\N,"2024-10-26","Tier 3","25-34"
"UIDLCd404167d516","Basic","2024-10-31",\N,\N,\N,"Tier 2","25-34"
"UIDLCd4041b6828f","Free","2024-02-05",\N,\N,"2024-04-08","Tier 2","25-34"
"UIDLCd40489652e9","Free","2024-10-30",\N,\N,"2024-11-20","Tier 1","18-24"
"UIDLCd404d0a81e6","Basic","2024-11-22",\N,\N,"2024-12-13","Tier 3","25-34"
"UIDLCd40544ff117","Free","2024-04-29",\N,\N,"2024-12-17","Tier 1","25-34"
"UIDLCd4058818034","Free","2024-04-20",\N,\N,"2024-06-14","Tier 1","18-24"
"UIDLCd405cc532b4","Basic","2024-06-29",\N,\N,"2024-08-05","Tier 2","35-44"
"UIDLCd4063c4b456","Basic","2024-05-09",\N,\N,\N,"Tier 3","25-34"
"UIDLCd40647fc740","Basic","2024-11-05",\N,\N,\N,"Tier 1","18-24"
"UIDLCd406f3dc47b","Free","2024-04-20",\N,\N,"2024-06-07","Tier 3","45+"
"UIDLCd4076f06fa5","Free","2024-10-29",\N,\N,\N,"Tier 1","18-24"
"UIDLCd408950a907","Free","2024-07-03",\N,\N,"2024-08-30","Tier 3","18-24"
"UIDLCd4098fcf244","Free","2024-11-16",\N,\N,"2024-12-10","Tier 2","35-44"
"UIDLCd409df6f9c3","Basic","2024-07-12",\N,\N,\N,"Tier 1","35-44"
"UIDLCd40a2e99582","Free","2024-06-15",\N,\N,"2024-07-22","Tier 3","18-24"
"UIDLCd40a701a175","Free","2024-07-30",\N,\N,"2024-09-23","Tier 2","18-24"
"UIDLCd40a7e26fad","Free","2024-11-13",\N,\N,"2024-12-08","Tier 3","45+"
"UIDLCd40aec1c0fd","Premium","2024-05-04","2024-06-04","Free",\N,"Tier 2","25-34"
"UIDLCd40aff14f7d","Free","2024-09-18",\N,\N,\N,"Tier 3","18-24"
"UIDLCd40cadc8406","Premium","2024-05-26","2024-06-26","Basic",\N,"Tier 3","25-34"
"UIDLCd40cf3654d2","Basic","2024-04-15","2024-05-15","Free",\N,"Tier 1","18-24"
"UIDLCd40d2b216ee","Free","2024-02-05",\N,\N,"2024-09-19","Tier 2","18-24"
"UIDLCd40d8b528bc","Basic","2024-09-13","2024-10-13","Premium",\N,"Tier 1","35-44"
"UIDLCd40ea21a989","Free","2024-09-11",\N,\N,"2024-10-29","Tier 2","18-24"
"UIDLCd40ec10e9b1","Basic","2024-06-15",\N,\N,"2024-08-01","Tier 2","18-24"
"UIDLCd40edb4f4e1","Basic","2024-05-20",\N,\N,\N,"Tier 3","18-24"
"UIDLCd40ef6c7805","Premium","2024-01-29",\N,\N,"2024-08-09","Tier 2","18-24"
"UIDLCd40f1b0a129","Premium","2024-09-13",\N,\N,"2024-10-19","Tier 2","45+"
"UIDLCd40f2bfb900","Free","2024-11-24",\N,\N,\N,"Tier 3","18-24"
"UIDLCd40f9e125f8","Free","2024-09-03",\N,\N,"2024-10-21","Tier 3","45+"
"UIDLCd40fbdab4ae","Free","2024-02-23","2024-06-23","Basic",\N,"Tier 2","25-34"
"UIDLCd410390baf3","Basic","2024-11-30",\N,\N,\N,"Tier 3","35-44"
"UIDLCd4103b8a31c","Free","2024-11-26",\N,\N,\N,"Tier 2","35-44"
"UIDLCd410d1b921e","Free","2024-08-27",\N,\N,"2024-10-22","Tier 3","18-24"
"UIDLCd41293f869c","Basic","2024-04-24",\N,\N,\N,"Tier 2","18-24"
"UIDLCd413a0807f5","Free","2024-09-17",\N,\N,\N,"Tier 1","18-24"
"UIDLCd415aec50b3","Free","2024-07-27",\N,\N,"2024-09-09","Tier 2","18-24"
"UIDLCd415bc6d5f6","Free","2024-08-04",\N,\N,"2024-09-18","Tier 1","35-44"
"UIDLCd415f8de6f7","Free","2024-11-01",\N,\N,"2024-11-29","Tier 3","18-24"
"UIDLCd41648e7217","Premium","2024-08-18","2024-10-18","Basic",\N,"Tier 3","35-44"
"UIDLCd417ce384e7","Basic","2024-11-20",\N,\N,\N,"Tier 3","45+"
"UIDLCd418f355c72","Basic","2024-08-18","2024-09-18","Free",\N,"Tier 2","18-24"
"UIDLCd419072314d","Free","2024-07-16",\N,\N,\N,"Tier 3","18-24"
"UIDLCd41934d0955","Premium","2024-03-26",\N,\N,\N,"Tier 1","45+"
"UIDLCd41940aa296","Free","2024-02-21",\N,\N,"2024-10-17","Tier 3","35-44"
"UIDLCd4195c504b2","Basic","2024-02-02",\N,\N,\N,"Tier 2","18-24"
"UIDLCd4196f146c5","Premium","2024-05-28","2024-06-28","Basic",\N,"Tier 2","18-24"
"UIDLCd4198ed4989","Basic","2024-07-06",\N,\N,"2024-09-02","Tier 1","25-34"
"UIDLCd419aefab24","Premium","2024-02-01","2024-03-01","Basic",\N,"Tier 1","18-24"
"UIDLCd419af67a12","Free","2024-08-28",\N,\N,"2024-10-20","Tier 3","18-24"
"UIDLCd419b27b2be","Basic","2024-09-14",\N,\N,\N,"Tier 2","25-34"
"UIDLCd41a20a0168","Free","2024-09-04",\N,\N,\N,"Tier 2","25-34"
"UIDLCd41a5215955","Free","2024-07-24",\N,\N,\N,"Tier 3","25-34"
"UIDLCd41a6ad915c","Free","2024-10-24",\N,\N,"2024-12-07","Tier 3","35-44"
"UIDLCd41ad04d665","Premium","2024-11-27",\N,\N,\N,"Tier 2","18-24"
"UIDLCd41aebff81d","Basic","2024-03-16",\N,\N,"2024-06-24","Tier 3","18-24"
"UIDLCd41b1707e82","Basic","2024-04-26",\N,\N,"2024-06-20","Tier 2","18-24"
"UIDLCd41b5570c52","Free","2024-08-18",\N,\N,"2024-10-13","Tier 2","18-24"
"UIDLCd41b679d785","Premium","2024-08-26","2024-09-26","Free",\N,"Tier 3","25-34"
"UIDLCd41be7b572d","Free","2024-10-06",\N,\N,\N,"Tier 1","18-24"
"UIDLCd41bea7e307","Premium","2024-10-18",\N,\N,\N,"Tier 2","35-44"
"UIDLCd41c145d0a4","Basic","2024-09-14",\N,\N,\N,"Tier 3","35-44"
"UIDLCd41c2f749bd","Free","2024-01-30",\N,\N,"2024-03-05","Tier 3","25-34"
"UIDLCd41ca70e0ff","Free","2024-11-11",\N,\N,"2024-12-01","Tier 2","18-24"
"UIDLCd41cbd35473","Free","2024-05-21",\N,\N,"2024-06-26","Tier 3","25-34"
"UIDLCd41cd48fbe9","Free","2024-09-13",\N,\N,"2024-10-28","Tier 2","18-24"
"UIDLCd41cf1723d6","Free","2024-10-20",\N,\N,"2024-11-18","Tier 2","35-44"
"UIDLCd41d19fc356","Free","2024-10-30",\N,\N,\N,"Tier 3","45+"
"UIDLCd41d995d3f5","Premium","2024-10-19",\N,\N,\N,"Tier 2","45+"
"UIDLCd41ddf45520","Free","2024-04-12",\N,\N,"2024-05-21","Tier 2","18-24"
"UIDLCd41e27eb09f","Free","2024-08-05","2024-11-05","Basic",\N,"Tier 3","45+"
"UIDLCd41e282daa1","Free","2024-10-14",\N,\N,"2024-11-12","Tier 3","35-44"
"UIDLCd41e4fcb9e9","Free","2024-09-24",\N,\N,"2024-10-26","Tier 3","18-24"
"UIDLCd41e4ffd637","Free","2024-02-15",\N,\N,"2024-03-29","Tier 3","25-34"
"UIDLCd41e9139a26","Basic","2024-03-13",\N,\N,\N,"Tier 2","35-44"
"UIDLCd41fed553d7","Free","2024-10-11",\N,\N,\N,"Tier 3","25-34"
"UIDLCd421043b750","Free","2024-10-31",\N,\N,"2024-11-22","Tier 1","35-44"
"UIDLCd42138e31e9","Free","2024-11-03",\N,\N,\N,"Tier 3","18-24"
"UIDLCd4215f62a9f","Basic","2024-10-20",\N,\N,"2024-11-15","Tier 2","18-24"
"UIDLCd421709905c","Premium","2024-09-13","2024-10-13","Free",\N,"Tier 3","35-44"
"UIDLCd421e51f231","Free","2024-07-11",\N,\N,\N,"Tier 3","25-34"
"UIDLCd421f569a34","Free","2024-08-27",\N,\N,\N,"Tier 3","35-44"
"UIDLCd42224b738c","Free","2024-02-25",\N,\N,"2024-05-13","Tier 3","35-44"
"UIDLCd422b4540cd","Free","2024-11-17",\N,\N,"2024-12-13","Tier 2","18-24"
"UIDLCd422c63a3ac","Free","2024-09-05",\N,\N,"2024-11-02","Tier 1","18-24"
"UIDLCd4231e8f617","Premium","2024-09-26",\N,\N,\N,"Tier 2","18-24"
"UIDLCd423e033ba5","Free","2024-05-22",\N,\N,\N,"Tier 3","35-44"
"UIDLCd423e7ac910","Basic","2024-11-30","2024-12-30","Free",\N,"Tier 3","25-34"
"UIDLCd423f6c760b","Free","2024-05-16",\N,\N,"2024-06-15","Tier 3","25-34"
"UIDLCd42435b3aa9","Basic","2024-09-04",\N,\N,\N,"Tier 2","18-24"
"UIDLCd4247e1ffe9","Premium","2024-09-21",\N,\N,\N,"Tier 1","25-34"
"UIDLCd4253ad1678","Free","2024-10-13",\N,\N,\N,"Tier 1","18-24"
"UIDLCd4258257ac9","Free","2024-06-21",\N,\N,"2024-08-01","Tier 1","25-34"
"UIDLCd425913f09b","Free","2024-08-24",\N,\N,"2024-10-08","Tier 2","18-24"
"UIDLCd425e8b8dfb","Free","2024-08-26",\N,\N,"2024-10-08","Tier 2","18-24"
"UIDLCd426197c7e2","Basic","2024-06-05",\N,\N,"2024-08-22","Tier 3","18-24"
"UIDLCd4270919e88","Basic","2024-10-26",\N,\N,\N,"Tier 2","35-44"
"UIDLCd42717fe7a9","Free","2024-09-14",\N,\N,"2024-11-06","Tier 2","18-24"
"UIDLCd42753e314d","Basic","2024-10-09","2024-11-09","Free",\N,"Tier 3","25-34"
"UIDLCd427ebf6149","Free","2024-04-04",\N,\N,"2024-05-26","Tier 3","18-24"
"UIDLCd427ed5112a","Free","2024-11-20",\N,\N,"2024-12-14","Tier 3","18-24"
"UIDLCd428432704a","Basic","2024-11-27",\N,\N,\N,"Tier 2","18-24"
"UIDLCd4284ca2f13","Basic","2024-10-13",\N,\N,"2024-11-02","Tier 3","45+"
"UIDLCd428fdc205f","Free","2024-08-09",\N,\N,"2024-11-09","Tier 3","25-34"
"UIDLCd4292572853","Basic","2024-06-20",\N,\N,\N,"Tier 1","25-34"
"UIDLCd429656780b","Premium","2024-10-18",\N,\N,\N,"Tier 2","35-44"
"UIDLCd429e52df73","Basic","2024-09-05","2024-12-05","Free",\N,"Tier 2","45+"
"UIDLCd42a35341d4","Free","2024-09-01",\N,\N,"2024-10-01","Tier 3","18-24"
"UIDLCd42a8618f4a","Premium","2024-04-14","2024-06-14","Free",\N,"Tier 1","25-34"
"UIDLCd42ac6c7ad8","Free","2024-11-21",\N,\N,\N,"Tier 2","18-24"
"UIDLCd42b5eff1bb","Premium","2024-09-07",\N,\N,"2024-12-01","Tier 1","25-34"
"UIDLCd42bc193a4d","Basic","2024-10-31",\N,\N,\N,"Tier 1","18-24"
"UIDLCd42bd4a27a0","Basic","2024-11-10",\N,\N,\N,"Tier 3","18-24"
"UIDLCd42beb9ab0b","Free","2024-09-09",\N,\N,"2024-11-02","Tier 3","18-24"
"UIDLCd42c0b4eebf","Free","2024-11-29",\N,\N,"2024-12-21","Tier 2","18-24"
"UIDLCd42c9c1f785","Premium","2024-11-25","2024-12-25","Free",\N,"Tier 1","18-24"
"UIDLCd42d504e96e","Free","2024-02-03",\N,\N,"2024-04-23","Tier 3","18-24"
"UIDLCd42d9c1e4ec","Basic","2024-07-01",\N,\N,\N,"Tier 2","18-24"
"UIDLCd42de773069","Free","2024-06-12",\N,\N,\N,"Tier 2","45+"
"UIDLCd42e16d57b7","Free","2024-05-16",\N,\N,"2024-06-26","Tier 1","18-24"
"UIDLCd42e46db4f0","Basic","2024-09-08",\N,\N,\N,"Tier 1","18-24"
"UIDLCd42e5e64fae","Basic","2024-08-12",\N,\N,"2024-09-24","Tier 2","18-24"
"UIDLCd42e68c35fa","Free","2024-03-11",\N,\N,"2024-04-13","Tier 3","35-44"
"UIDLCd42fe7d9d40","Free","2024-07-03",\N,\N,"2024-08-03","Tier 3","18-24"
"UIDLCd43013c00c7","Free","2024-02-22",\N,\N,"2024-04-29","Tier 3","35-44"
"UIDLCd4302ae880d","Basic","2024-05-01","2024-10-01","Premium",\N,"Tier 1","45+"
"UIDLCd430a067663","Free","2024-06-12",\N,\N,"2024-07-16","Tier 3","35-44"
"UIDLCd4316d4f8a1","Premium","2024-05-20",\N,\N,"2024-11-22","Tier 1","18-24"
"UIDLCd43171e975a","Free","2024-11-14",\N,\N,"2024-12-12","Tier 2","35-44"
"UIDLCd4317de56af","Basic","2024-07-25","2024-09-25","Free",\N,"Tier 3","35-44"
"UIDLCd4324ea2e38","Free","2024-03-22",\N,\N,"2024-05-14","Tier 1","18-24"
"UIDLCd432f8c388e","Free","2024-02-07",\N,\N,"2024-04-26","Tier 1","45+"
"UIDLCd433d688ea7","Premium","2024-10-26",\N,\N,\N,"Tier 2","18-24"
"UIDLCd433ec152a0","Basic","2024-04-14",\N,\N,"2024-06-11","Tier 2","18-24"
"UIDLCd434a2116ba","Premium","2024-11-27",\N,\N,"2024-12-18","Tier 2","18-24"
"UIDLCd43550901fd","Basic","2024-01-22",\N,\N,"2024-03-14","Tier 3","18-24"
"UIDLCd43559fe22b","Basic","2024-11-08","2024-12-08","Free",\N,"Tier 3","35-44"
"UIDLCd4356a31261","Free","2024-08-05","2024-12-05","Basic",\N,"Tier 1","25-34"
"UIDLCd4357e45995","Free","2024-07-16",\N,\N,\N,"Tier 3","18-24"
"UIDLCd4359b89169","Basic","2024-02-10",\N,\N,"2024-10-24","Tier 3","35-44"
"UIDLCd4363e728e9","Premium","2024-09-22",\N,\N,\N,"Tier 2","45+"
"UIDLCd4378bf4a69","Free","2024-10-08",\N,\N,\N,"Tier 3","35-44"
"UIDLCd437b0f43bc","Free","2024-06-30",\N,\N,\N,"Tier 1","45+"
"UIDLCd438a316998","Free","2024-09-30",\N,\N,"2024-11-18","Tier 2","25-34"
"UIDLCd438b8d5314","Basic","2024-11-22",\N,\N,\N,"Tier 2","35-44"
"UIDLCd4396196785","Premium","2024-08-05",\N,\N,\N,"Tier 1","18-24"
"UIDLCd439977a384","Free","2024-11-18",\N,\N,\N,"Tier 2","35-44"
"UIDLCd439a580512","Basic","2024-11-11",\N,\N,\N,"Tier 2","18-24"
"UIDLCd439d11752d","Basic","2024-09-28",\N,\N,\N,"Tier 1","25-34"
"UIDLCd43a458d276","Free","2024-10-06",\N,\N,"2024-11-01","Tier 1","25-34"
"UIDLCd43a5256241","Basic","2024-09-12",\N,\N,\N,"Tier 3","18-24"
"UIDLCd43abef98d0","Basic","2024-06-07","2024-08-07","Free",\N,"Tier 3","18-24"
"UIDLCd43b4205782","Free","2024-08-16",\N,\N,\N,"Tier 3","35-44"
"UIDLCd43b9663da7","Premium","2024-09-01",\N,\N,\N,"Tier 2","18-24"
"UIDLCd43bccde003","Basic","2024-09-23",\N,\N,"2024-10-25","Tier 2","18-24"
"UIDLCd43c081742e","Premium","2024-11-13",\N,\N,\N,"Tier 3","35-44"
"UIDLCd43c2f50330","Free","2024-01-26",\N,\N,"2024-07-26","Tier 2","18-24"
"UIDLCd43c432feb0","Basic","2024-04-09",\N,\N,\N,"Tier 3","35-44"
"UIDLCd43c64e50d4","Free","2024-09-20",\N,\N,\N,"Tier 3","18-24"
"UIDLCd43ca6a38d3","Basic","2024-04-04",\N,\N,\N,"Tier 2","35-44"
"UIDLCd43cb99ef72","Free","2024-11-04",\N,\N,\N,"Tier 1","18-24"
"UIDLCd43d30645f9","Free","2024-10-01",\N,\N,\N,"Tier 1","45+"
"UIDLCd43d3470d08","Free","2024-06-28",\N,\N,\N,"Tier 3","18-24"
"UIDLCd43d50c91b9","Premium","2024-10-25",\N,\N,\N,"Tier 1","18-24"
"UIDLCd43df68f702","Free","2024-06-06",\N,\N,"2024-07-28","Tier 1","25-34"
"UIDLCd43e98501ce","Basic","2024-08-30","2024-09-30","Free",\N,"Tier 3","18-24"
"UIDLCd43eb52d768","Free","2024-09-17",\N,\N,"2024-11-13","Tier 2","35-44"
