"user_id","device_type","total_watch_time_mins"
"UIDLCc3928fe58b5","Laptop","303"
"UIDLCa41af1cb475","Laptop","53"
"UIDLC8f243a0c8a0","Laptop","317"
"UIDLC9e419a172d3","Laptop","147"
"UIDLC63d81b51b17","Laptop","721"
"UIDLCb8c74264cc6","Laptop","1083"
"UIDLC889ec63f07a","Laptop","2541"
"UIDLC4574822c8d7","Laptop","74"
"UIDLC6474eb969c9","Laptop","113"
"UIDLC90665509e3c","Laptop","377"
"UIDLCc8a365157e4","Laptop","986"
"UIDLC94c2b90a71a","Laptop","995"
"UIDLC991a8b4068d","Laptop","541"
"UIDLC8173adb6d17","Laptop","97"
"UIDLC160f1e630cb","Laptop","642"
"UIDLC736452ecdc7","Laptop","374"
"UIDLC50bd62f1bef","Laptop","568"
"UIDLC2fb7c6f2273","Laptop","866"
"UIDLCe96eba7bf37","Laptop","196"
"UIDLCdce3c226c36","Laptop","203"
"UIDLC1d496ad6d1f","Laptop","23"
"UIDLC272b0235f8e","Laptop","50"
"UIDLC3a65ab740ef","Laptop","600"
"UIDLC1ab3fe5e7f9","Laptop","2065"
"UIDLC0d723fdf00e","Laptop","295"
"UIDLCe157a1d55a9","Laptop","37"
"UIDLC632e04cc640","Laptop","268"
"UIDLC0be3c6b7ad9","Laptop","1399"
"UIDLC487aa717131","Laptop","58"
"UIDLC8fbf490181c","Laptop","1039"
"UIDLC970e3f3695f","Laptop","2081"
"UIDLC0732c2a4087","Laptop","135"
"UIDLCb94bbb6e88e","Laptop","889"
"UIDLC8692c6622d3","Laptop","94"
"UIDLCd7cea650cc8","Laptop","148"
"UIDLC1e6d18c78f5","Laptop","2187"
"UIDLCe698d0d190c","Laptop","118"
"UIDLC53daf57abe0","Laptop","1561"
"UIDLC4fb96d85f1e","Laptop","264"
"UIDLC881282ba121","Laptop","900"
"UIDLC19b1ac3d37c","Laptop","92"
"UIDLC85330abdd04","Laptop","105"
"UIDLCc969289aa84","Laptop","398"
"UIDLC0cbc3b027b4","Laptop","1438"
"UIDLCcdd0d6583f2","Laptop","225"
"UIDLC17095f880bb","Laptop","179"
"UIDLCcec8cc07bee","Laptop","321"
"UIDLC610e5dfd3de","Laptop","1073"
"UIDLCa4c057419a2","Laptop","244"
"UIDLC19093e66cb3","Laptop","117"
"UIDLC7474fc1036e","Laptop","64"
"UIDLC7f051c3d9de","Laptop","945"
"UIDLC690f7c80bc6","Laptop","431"
"UIDLC7e306149970","Laptop","215"
"UIDLC78f072e907e","Laptop","203"
"UIDLC29b01b55ed0","Laptop","88"
"UIDLCafbb7637d08","Laptop","774"
"UIDLC6374b15b6e2","Laptop","147"
"UIDLC8317d44f5e4","Laptop","42"
"UIDLC610d5b1bff1","Laptop","431"
"UIDLC095660a5748","Laptop","933"
"UIDLC16469a0756a","Laptop","36"
"UIDLCcea42e65919","Laptop","173"
"UIDLCd32a3cf7357","Laptop","461"
"UIDLC7f3ebd4aae6","Laptop","1411"
"UIDLCa5e8ed5b2c9","Laptop","44"
"UIDLCaf85f302a29","Laptop","1008"
"UIDLC0b16a0e7e3e","Laptop","890"
"UIDLCf2561238f81","Laptop","459"
"UIDLCc27cc71e858","Laptop","193"
"UIDLC0042ddeada1","Laptop","236"
"UIDLCf42f0604d3d","Laptop","123"
"UIDLCb260c0b1cb7","Laptop","254"
"UIDLC704e35fb075","Laptop","53"
"UIDLCf6a50505593","Laptop","49"
"UIDLC209ba7a7e5d","Laptop","221"
"UIDLC0fd3e372339","Laptop","134"
"UIDLCa9d42afddec","Laptop","127"
"UIDLC77b0a12f3e5","Laptop","886"
"UIDLCe60790bb64f","Laptop","2729"
"UIDLC1a24700f7f7","Laptop","300"
"UIDLC7c3c5c6beb2","Laptop","1202"
"UIDLCe9231ec7a2a","Laptop","903"
"UIDLC1773d9f382d","Laptop","135"
"UIDLCb97dc91bb62","Laptop","209"
"UIDLCfd8980cff07","Laptop","160"
"UIDLC4827988829a","Laptop","164"
"UIDLC1c921230589","Laptop","64"
"UIDLC4e375da88f9","Laptop","1808"
"UIDLC89cea9bbcee","Laptop","307"
"UIDLC6b1d0b96e89","Laptop","95"
"UIDLC77d3fb5d85f","Laptop","90"
"UIDLCa50c95b3879","Laptop","246"
"UIDLCd4c916bac09","Laptop","155"
"UIDLC8e319899558","Laptop","51"
"UIDLCd2b16fce03c","Laptop","1049"
"UIDLCbc1cfd9a102","Laptop","295"
"UIDLC488b79d5bf5","Laptop","174"
"UIDLCff8580f24ce","Laptop","570"
"UIDLC6d1c4ad5445","Laptop","883"
"UIDLCc071531a44b","Laptop","720"
"UIDLC12ad9a66703","Laptop","449"
"UIDLCa0d27a4f3ba","Laptop","114"
"UIDLC4fed724e618","Laptop","626"
"UIDLC18b78df8a37","Laptop","435"
"UIDLCc0226eebdc1","Laptop","155"
"UIDLCea0db98bd82","Laptop","906"
"UIDLCdab0ee1b1ea","Laptop","321"
"UIDLC57a9fbf94e8","Laptop","87"
"UIDLCbd6bc8d4167","Laptop","673"
"UIDLC8d5616152a9","Laptop","191"
"UIDLC8be856e08a2","Laptop","81"
"UIDLC7def3dcda29","Laptop","55"
"UIDLCbb9785034c1","Laptop","396"
"UIDLC48cbdb1e05c","Laptop","36"
"UIDLC6594ce1f556","Laptop","209"
"UIDLCd6d3a5c6d88","Laptop","906"
"UIDLC66fd0207453","Laptop","163"
"UIDLCe3b52ae0ed0","Laptop","49"
"UIDLCa33c61fb571","Laptop","1022"
"UIDLC83461471407","Laptop","123"
"UIDLC3c2c251ca8d","Laptop","27"
"UIDLC9748a91851b","Laptop","312"
"UIDLC7117e1d414b","Laptop","432"
"UIDLC59c18620505","Laptop","59"
"UIDLC6b461cf9dd3","Laptop","567"
"UIDLC03bbd989b4e","Laptop","427"
"UIDLCe4bc45d1352","Laptop","461"
"UIDLCb88204df430","Laptop","1525"
"UIDLC2dd9fb73a8b","Laptop","849"
"UIDLCa7b42d9967c","Laptop","65"
"UIDLCd7481d30bce","Laptop","36"
"UIDLC75ea3219889","Laptop","243"
"UIDLCd22648b01c1","Laptop","45"
"UIDLC8681b6b3334","Laptop","234"
"UIDLC37b54ecd975","Laptop","112"
"UIDLC5d1da14013e","Laptop","320"
"UIDLC86cc3f74201","Laptop","53"
"UIDLCa6a4974f09d","Laptop","1035"
"UIDLC83ef9779869","Laptop","92"
"UIDLC161d5ca4321","Laptop","404"
"UIDLC235304b98a7","Laptop","351"
"UIDLCcc4ae2b050e","Laptop","1749"
"UIDLCc00320187b1","Laptop","287"
"UIDLC35506c4f9e1","Laptop","472"
"UIDLCcedae49c0ab","Laptop","1060"
"UIDLCaa6cc738310","Laptop","214"
"UIDLC7a0e86c7b8a","Laptop","492"
"UIDLCf6d2b00b917","Laptop","1533"
"UIDLCb9b6c1a08c6","Laptop","73"
"UIDLCd2bb0a3b43c","Laptop","204"
"UIDLC66368624a32","Laptop","333"
"UIDLCcd6ada5b94c","Laptop","759"
"UIDLC8ffb5c55475","Laptop","453"
"UIDLC581331b94f9","Laptop","68"
"UIDLC161dfc5cff2","Laptop","98"
"UIDLC31592ea06d1","Laptop","140"
"UIDLC81ee729c0f7","Laptop","126"
"UIDLC3035f593a59","Laptop","1905"
"UIDLC253f9c9b232","Laptop","822"
"UIDLCb4e404b763c","Laptop","1150"
"UIDLC78b37c5dde2","Laptop","596"
"UIDLC10c74748e85","Laptop","151"
"UIDLCb0adec8e204","Laptop","1748"
"UIDLC26eaaed2703","Laptop","1504"
"UIDLC0700bb9f1d2","Laptop","1462"
"UIDLCc0ff2e0994e","Laptop","303"
"UIDLCb5e3a585d59","Laptop","364"
"UIDLC2caee523dfd","Laptop","124"
"UIDLCa9b43f5e3cc","Laptop","76"
"UIDLC8055b4ac303","Laptop","66"
"UIDLC0dfec9208ba","Laptop","1575"
"UIDLCf6cd47d2345","Laptop","242"
"UIDLCd169db6f35a","Laptop","279"
"UIDLCfb69f34366e","Laptop","238"
"UIDLC5a3757c3501","Laptop","1256"
"UIDLCffcbfed2dcc","Laptop","223"
"UIDLC6ce257988ed","Laptop","134"
"UIDLCfe4a206254b","Laptop","162"
"UIDLC24cb3616970","Laptop","386"
"UIDLC68a890679d0","Laptop","422"
"UIDLC2a9533cae1e","Laptop","94"
"UIDLC4095421da55","Laptop","57"
"UIDLC7e3c78c9cd6","Laptop","429"
"UIDLC69c2b0e230f","Laptop","146"
"UIDLC083d4ebb887","Laptop","115"
"UIDLC2c1fddcc02c","Laptop","278"
"UIDLCe6948e89b25","Laptop","306"
"UIDLCbf9f7e53d20","Laptop","742"
"UIDLC6fe2f08791d","Laptop","905"
"UIDLC89fe940385d","Laptop","1314"
"UIDLC84c33562257","Laptop","329"
"UIDLC727a17656cd","Laptop","627"
"UIDLCf38c3dd640f","Laptop","572"
"UIDLCc84534f5b20","Laptop","485"
"UIDLCb17a75865e7","Laptop","430"
"UIDLC2ad382262b8","Laptop","1263"
"UIDLCfa2c1898d5f","Laptop","42"
"UIDLC610d3990064","Laptop","378"
"UIDLC3038b3c0500","Laptop","623"
"UIDLC746473581b9","Laptop","54"
"UIDLC33af4e8d02d","Laptop","889"
"UIDLCcc439f3da61","Laptop","12"
"UIDLC037bb97055e","Laptop","44"
"UIDLCe659e898bc7","Laptop","156"
"UIDLC0dbff4c01ff","Laptop","327"
"UIDLCd89c99ccb14","Laptop","630"
"UIDLC7dce889c1ed","Laptop","488"
"UIDLC6af4f7c1ca4","Laptop","494"
"UIDLC7a2adf057be","Laptop","370"
"UIDLC0eb0b49faad","Laptop","231"
"UIDLCc3fdfa315c2","Laptop","384"
"UIDLC25abaf565de","Laptop","364"
"UIDLCb35a7284df8","Laptop","258"
"UIDLC2ff6a3806aa","Laptop","2527"
"UIDLC76edebec031","Laptop","51"
"UIDLC9984b33f0ed","Laptop","75"
"UIDLCc53b7175f52","Laptop","2990"
"UIDLC6e3b4496037","Laptop","624"
"UIDLC34213927518","Laptop","260"
"UIDLCca71fe3661a","Laptop","406"
"UIDLC3303065550c","Laptop","1582"
"UIDLCd963bb8ea0b","Laptop","39"
"UIDLCba0fa5035b2","Laptop","78"
"UIDLCb693d78a87e","Laptop","96"
"UIDLCdabac3547f9","Laptop","165"
"UIDLCa3da31610cc","Laptop","133"
"UIDLC7cbefcca240","Laptop","2971"
"UIDLCe9e81e03091","Laptop","29"
"UIDLCbfc11b19d9e","Laptop","237"
"UIDLC5e125ea2095","Laptop","114"
"UIDLC2920245d9de","Laptop","247"
"UIDLCd506143968f","Laptop","165"
"UIDLC545a25615f4","Laptop","2276"
"UIDLC515bee01532","Laptop","49"
"UIDLC200f9930fed","Laptop","322"
"UIDLC3735a3daf2e","Laptop","223"
"UIDLC0974d1c97b1","Laptop","197"
"UIDLCe50fa6f9457","Laptop","163"
"UIDLC49ce1aff620","Laptop","966"
"UIDLCda4fe45e528","Laptop","126"
"UIDLCbd7edd817aa","Laptop","98"
"UIDLC44d25f50256","Laptop","219"
"UIDLCd95cd17760f","Laptop","106"
"UIDLC8c020f57287","Laptop","849"
"UIDLCf5bbc82ccde","Laptop","82"
"UIDLC1aa35969460","Laptop","2154"
"UIDLC5ededadca8f","Laptop","86"
"UIDLC02102164e61","Laptop","391"
"UIDLC7888dd96967","Laptop","798"
"UIDLCad23b323af6","Laptop","600"
"UIDLCdfb3e548d66","Laptop","568"
"UIDLCf52491f53ae","Laptop","1197"
"UIDLCdd88fd2a603","Laptop","343"
"UIDLCac0dde84083","Laptop","2014"
"UIDLC5e228a7a64e","Laptop","135"
"UIDLCe62269631a2","Laptop","1321"
"UIDLC5a45e8b76be","Laptop","915"
"UIDLCbc90975890f","Laptop","856"
"UIDLCf5f92902a3c","Laptop","59"
"UIDLC6199bb831ce","Laptop","482"
"UIDLC20d468ebc62","Laptop","476"
"UIDLC14cdc7f51d9","Laptop","77"
"UIDLC7224789368e","Laptop","42"
"UIDLC243147bff46","Laptop","770"
"UIDLCdb5674cd708","Laptop","59"
"UIDLC496f8a6940e","Laptop","28"
"UIDLCb5fd0c75dc3","Laptop","1333"
"UIDLCd8e5b0b9b3d","Laptop","220"
"UIDLC687d128f6f8","Laptop","435"
"UIDLC1f8e3853cc7","Laptop","1396"
"UIDLCafd5c9e908b","Laptop","1292"
"UIDLCc7604d694e2","Laptop","176"
"UIDLCd0e4fe40c62","Laptop","107"
"UIDLCf91c385a42d","Laptop","736"
"UIDLC7f45577b792","Laptop","267"
"UIDLC47bf263e954","Laptop","848"
"UIDLC43284cdc149","Laptop","472"
"UIDLCcb5f596dbcd","Laptop","276"
"UIDLCfebe54ec172","Laptop","725"
"UIDLCc039f82f676","Laptop","2318"
"UIDLC3b90f48af5e","Laptop","61"
"UIDLC14c9d8ad956","Laptop","2086"
"UIDLC53abfcee14c","Laptop","56"
"UIDLC06da7aff0e6","Laptop","31"
"UIDLC99ad6706f9e","Laptop","1356"
"UIDLC0912978db59","Laptop","117"
"UIDLCa5b29c8e631","Laptop","123"
"UIDLC3e8119fecad","Laptop","408"
"UIDLC9235854b44c","Laptop","416"
"UIDLC2b833f45ea5","Laptop","450"
"UIDLC1eee86b8654","Laptop","160"
"UIDLCf6d5c1b1695","Laptop","598"
"UIDLC3e31ed98150","Laptop","63"
"UIDLCd5b1992992d","Laptop","104"
"UIDLCef7946dde88","Laptop","678"
"UIDLC20d8af21d24","Laptop","144"
"UIDLC4b33c6789c7","Laptop","1107"
"UIDLC9651aadca06","Laptop","2412"
"UIDLC69cbf0bd8ec","Laptop","551"
"UIDLCe29452b360b","Laptop","916"
"UIDLC356acbba43c","Laptop","2984"
"UIDLCa685b01d50e","Laptop","189"
"UIDLC061908f0cc2","Laptop","206"
"UIDLC4fdcc557436","Laptop","687"
"UIDLCcaa955a1951","Laptop","483"
"UIDLC3987e8e5dbd","Laptop","1936"
"UIDLCa1f09e32961","Laptop","36"
"UIDLCff3f357bd33","Laptop","124"
"UIDLC475b4d16145","Laptop","312"
"UIDLC28aa78fb1cd","Laptop","134"
"UIDLC3cbdbe5a549","Laptop","94"
"UIDLCec7693f0938","Laptop","1000"
"UIDLC6799026921a","Laptop","171"
"UIDLCa8a898c6f41","Laptop","289"
"UIDLCae72bf4e8c3","Laptop","377"
"UIDLC971bc92a739","Laptop","101"
"UIDLC113857079dd","Laptop","90"
"UIDLCc49e8f3c63f","Laptop","145"
"UIDLC8a1e8a892dd","Laptop","1912"
"UIDLCbad94fa2579","Laptop","242"
"UIDLCb1667849fbb","Laptop","816"
"UIDLC51e90f89d68","Laptop","50"
"UIDLCae8a9ece858","Laptop","137"
"UIDLCc1d86bd8972","Laptop","158"
"UIDLC13707cb37be","Laptop","250"
"UIDLCe5426c8a5b6","Laptop","409"
"UIDLCe6c6f51a3bf","Laptop","65"
"UIDLC096e2f302be","Laptop","117"
"UIDLCbece4adca7a","Laptop","265"
"UIDLC61f6cb5b6bb","Laptop","65"
"UIDLCd2302b9459c","Laptop","694"
"UIDLC15171e14a68","Laptop","34"
"UIDLCd77d9b04aff","Laptop","1131"
"UIDLC5463f575af1","Laptop","2161"
"UIDLC1c9ca410a81","Laptop","724"
"UIDLCeadb88cadba","Laptop","17"
"UIDLC8200501d3c3","Laptop","133"
"UIDLC8aa0d0acd01","Laptop","84"
"UIDLCe2d78add42a","Laptop","56"
"UIDLCa2ae0e206c7","Laptop","40"
"UIDLC34ac41c3d74","Laptop","747"
"UIDLC0d28b9e2501","Laptop","86"
"UIDLC96031e7500c","Laptop","395"
"UIDLC30343a0b91b","Laptop","35"
"UIDLC028878548ea","Laptop","781"
"UIDLCad3075f4f46","Laptop","733"
"UIDLCd20a1416363","Laptop","151"
"UIDLC4fea7476eb0","Laptop","574"
"UIDLC4d055959b0b","Laptop","81"
"UIDLCfbb418ed6d8","Laptop","287"
"UIDLCd04ea8882c0","Laptop","209"
"UIDLC6539d62042b","Laptop","772"
"UIDLC88ec2d967ff","Laptop","121"
"UIDLC9d43303c10f","Laptop","1051"
"UIDLC0845ea47528","Laptop","69"
"UIDLC258b8648fd9","Laptop","946"
"UIDLCb32d5327548","Laptop","306"
"UIDLC3f8622dd4af","Laptop","1112"
"UIDLCfc79dda1b51","Laptop","714"
"UIDLC1914beab665","Laptop","289"
"UIDLCfed23e49ec9","Laptop","726"
"UIDLC880e0e65733","Laptop","134"
"UIDLC9ca454dabd5","Laptop","193"
"UIDLC2ec20ecb17e","Laptop","216"
"UIDLC4b7e1353d2e","Laptop","400"
"UIDLC20ad2e41df0","Laptop","98"
"UIDLC28622a6250f","Laptop","207"
"UIDLC2398e457548","Laptop","82"
"UIDLCb9dae4312c1","Laptop","108"
"UIDLCa7b6fd95b8f","Laptop","61"
"UIDLC6886842f859","Laptop","219"
"UIDLC32404f5b77b","Laptop","3016"
"UIDLCea3ba2aee52","Laptop","290"
"UIDLCdab7dc6aa19","Laptop","111"
"UIDLC71b2e7e4048","Laptop","2391"
"UIDLCc59ef4b7702","Laptop","1455"
"UIDLC60553df0cbb","Laptop","117"
"UIDLC1e15abbbabd","Laptop","251"
"UIDLC1b66cafece0","Laptop","628"
"UIDLCb7ee2ce19b1","Laptop","75"
"UIDLC0dec209c63e","Laptop","708"
"UIDLC8bdf9bdf816","Laptop","2559"
"UIDLCb938b2ef2d7","Laptop","452"
"UIDLC9ca5f4e6098","Laptop","147"
"UIDLCb04826f304f","Laptop","119"
"UIDLC7298edfe907","Laptop","1360"
"UIDLC3e5daef00e9","Laptop","71"
"UIDLC63cf4caa5f1","Laptop","843"
"UIDLC1851c68c094","Laptop","393"
"UIDLCb01d2e1e65d","Laptop","143"
"UIDLC35ce987bbb5","Laptop","129"
"UIDLCa787312cebc","Laptop","380"
"UIDLCf565850bb67","Laptop","42"
"UIDLCceaa3342f24","Laptop","1825"
"UIDLC43dce747fe8","Laptop","144"
"UIDLC39f93133ab6","Laptop","706"
"UIDLC29e9d80ef06","Laptop","72"
"UIDLCc5cf3a18e84","Laptop","319"
"UIDLC087437dc854","Laptop","352"
"UIDLCab5382ef958","Laptop","37"
"UIDLC3cf3f73b2e6","Laptop","255"
"UIDLC220be67d977","Laptop","136"
"UIDLC0d6f8cf3b06","Laptop","1069"
"UIDLCbfbcf427cbe","Laptop","68"
"UIDLC87860462f84","Laptop","526"
"UIDLC800cc18ee8f","Laptop","316"
"UIDLCd7f247eccbe","Laptop","427"
"UIDLCf991c1dd3a6","Laptop","82"
"UIDLCf52e53bbb59","Laptop","438"
"UIDLC7ad3862ea69","Laptop","87"
"UIDLC617eb83403c","Laptop","163"
"UIDLC9ba03f2328b","Laptop","703"
"UIDLCbfdba67c346","Laptop","114"
"UIDLC56f802010d3","Laptop","900"
"UIDLC78690f7db8e","Laptop","101"
"UIDLCba9c880f32a","Laptop","308"
"UIDLCc77f5cc8e0b","Laptop","1260"
"UIDLCe8558130da0","Laptop","475"
"UIDLC905a68db149","Laptop","171"
"UIDLCc6145524782","Laptop","158"
"UIDLC89775694698","Laptop","422"
"UIDLC73381317368","Laptop","75"
"UIDLC57f1cb84b0d","Laptop","251"
"UIDLCdef993ac0f3","Laptop","275"
"UIDLC028dcc86248","Laptop","1322"
"UIDLC1f71fd28b59","Laptop","316"
"UIDLCab82c04ecc9","Laptop","94"
"UIDLC6268affb42f","Laptop","49"
"UIDLC607c6a052f6","Laptop","688"
"UIDLC835658f304e","Laptop","360"
"UIDLCf6ad4e9beba","Laptop","749"
"UIDLCdc78bcdf2ee","Laptop","618"
"UIDLCab7fca5c128","Laptop","267"
"UIDLC22c6c4084d2","Laptop","60"
"UIDLC84634e357e2","Laptop","1229"
"UIDLC0b15ba6c38f","Laptop","910"
"UIDLCc4f6d14d0ad","Laptop","364"
"UIDLCa55333bde8e","Laptop","3417"
"UIDLC4282e8970af","Laptop","35"
"UIDLC99cbf013375","Laptop","91"
"UIDLC591379b5444","Laptop","95"
"UIDLCaafe0e41b86","Laptop","1104"
"UIDLCd581dd15a45","Laptop","410"
"UIDLC733cfc1306e","Laptop","977"
"UIDLC4ff2aa8197e","Laptop","884"
"UIDLCdf00328564d","Laptop","3289"
"UIDLC1021e5ee0e9","Laptop","161"
"UIDLC1843cc5825f","Laptop","321"
"UIDLCf581bf93164","Laptop","84"
"UIDLC3931df053fe","Laptop","237"
"UIDLC6fecec14be7","Laptop","115"
"UIDLC95e528b309f","Laptop","1363"
"UIDLC329d8784a0e","Laptop","142"
"UIDLC27d2d870f8c","Laptop","342"
"UIDLC278e642fbb5","Laptop","723"
"UIDLCb3111074e01","Laptop","561"
"UIDLC8a066fbd77a","Laptop","146"
"UIDLC599c994a2c9","Laptop","74"
"UIDLC4b283a62e40","Laptop","1870"
"UIDLC00233a80d1a","Laptop","63"
"UIDLC03824905b65","Laptop","183"
"UIDLC83d33fa0531","Laptop","372"
"UIDLC9552cc14f9a","Laptop","393"
"UIDLC145b7a7ff8b","Laptop","593"
"UIDLC63522852dad","Laptop","123"
"UIDLC4dfd50035d5","Laptop","72"
"UIDLCbba72a5ab24","Laptop","1084"
"UIDLC476b2b1ce6e","Laptop","398"
"UIDLC149739f2589","Laptop","65"
"UIDLCcaa8b81edab","Laptop","834"
"UIDLCdf83cd98140","Laptop","447"
"UIDLC51196461c91","Laptop","306"
"UIDLC23dc756d536","Laptop","92"
"UIDLCc87246519aa","Laptop","429"
"UIDLC8dfd81efab7","Laptop","226"
"UIDLC845f9c07ca7","Laptop","366"
"UIDLC7dbc9963238","Laptop","899"
"UIDLCbde772bf14d","Laptop","168"
"UIDLC9b78d3bc7c1","Laptop","308"
"UIDLC4f24e31d0f0","Laptop","85"
"UIDLCb7a0d94f582","Laptop","960"
"UIDLC7266975307e","Laptop","1320"
"UIDLC1411884e3ff","Laptop","83"
"UIDLC09296403eca","Laptop","895"
"UIDLC5c59c7fb226","Laptop","174"
"UIDLCff0280a6d98","Laptop","119"
"UIDLCdb37bf96266","Laptop","302"
"UIDLCc0b7d3246e3","Laptop","544"
"UIDLC3eb0370d379","Laptop","75"
"UIDLC7ae7a000b0a","Laptop","323"
"UIDLC9589b95755c","Laptop","174"
"UIDLC93df11827bc","Laptop","1761"
"UIDLC64e895cbc9b","Laptop","82"
"UIDLC9584144023b","Laptop","122"
"UIDLCbb2f3f256eb","Laptop","764"
"UIDLC7128524f39e","Laptop","42"
"UIDLCd828a2d8092","Laptop","71"
"UIDLCf19a1e6c614","Laptop","42"
"UIDLC4c08be0c34a","Laptop","2543"
"UIDLC9386844460d","Laptop","163"
"UIDLCefcde408801","Laptop","1825"
"UIDLCec188e9eb45","Laptop","608"
"UIDLC4c270e1a84a","Laptop","98"
"UIDLC97f00506163","Laptop","111"
"UIDLCbe23686aafa","Laptop","596"
"UIDLC2a8debab285","Laptop","556"
"UIDLC337b3448aea","Laptop","359"
"UIDLCe7dcdb0d60e","Laptop","526"
"UIDLC8987104875a","Laptop","48"
"UIDLC128427a328e","Laptop","521"
"UIDLC8105b280708","Laptop","109"
"UIDLCc966891327f","Laptop","184"
"UIDLC0bc38328d99","Laptop","231"
"UIDLC9cffb5404b3","Laptop","62"
"UIDLC06e1b798db5","Laptop","321"
"UIDLC108f4f10ddf","Laptop","24"
"UIDLC37284119190","Laptop","1143"
"UIDLC653955e177b","Laptop","91"
"UIDLC3d8e3c5671c","Laptop","182"
"UIDLC5e884ee0ad5","Laptop","1102"
"UIDLCcb553caab05","Laptop","330"
"UIDLCe65e62be01d","Laptop","39"
"UIDLCdc39293f68d","Laptop","45"
"UIDLC1b280e131b9","Laptop","58"
"UIDLC78e30693809","Laptop","468"
"UIDLCf589268a872","Laptop","614"
"UIDLC0e7e3d9eaa0","Laptop","372"
"UIDLC6e3594e5d20","Laptop","82"
"UIDLCb6d4f8c384d","Laptop","72"
"UIDLCe92000e96fa","Laptop","214"
"UIDLC459f2761c4a","Laptop","379"
"UIDLCda93f695fb8","Laptop","757"
"UIDLCdc7ea851866","Laptop","378"
"UIDLC760e548b6c0","Laptop","61"
"UIDLC12fc5a80b9a","Laptop","289"
"UIDLC973d9ad968b","Laptop","124"
"UIDLC4ef7f5a336c","Laptop","232"
"UIDLCd7530d2b106","Laptop","478"
"UIDLC97048d7762c","Laptop","518"
"UIDLC092dfc2097e","Laptop","818"
"UIDLC905f2fbbfb8","Laptop","584"
"UIDLC04b90bc3129","Laptop","138"
"UIDLC4ae723a2f1c","Laptop","104"
"UIDLC003049e9ec6","Laptop","287"
"UIDLC2f43ca2be2b","Laptop","214"
"UIDLC02029060de4","Laptop","383"
"UIDLC69576c61b9d","Laptop","245"
"UIDLC7705dcd451b","Laptop","363"
"UIDLCeaf6bffe5fa","Laptop","53"
"UIDLC142cf26322f","Laptop","22"
"UIDLCef22ad1daf3","Laptop","333"
"UIDLCda65c916310","Laptop","113"
"UIDLC51492379014","Laptop","1927"
"UIDLC09d29084e1a","Laptop","75"
"UIDLC6aa21f7c9f7","Laptop","240"
"UIDLC262aad293c0","Laptop","1917"
"UIDLC0763671b5a2","Laptop","259"
"UIDLCa1db110ccac","Laptop","109"
"UIDLC7484b75ff3e","Laptop","353"
"UIDLCf2e7031be34","Laptop","378"
"UIDLC35cf0155a76","Laptop","142"
"UIDLC210d8dece52","Laptop","619"
"UIDLCfe0e2371232","Laptop","110"
"UIDLC76b546a38ed","Laptop","417"
"UIDLC5643ba33178","Laptop","108"
"UIDLC57fe7857963","Laptop","256"
"UIDLC4a02f22c355","Laptop","906"
"UIDLCf6445b01bc2","Laptop","1108"
"UIDLC443a28029b8","Laptop","294"
"UIDLC1b0a452a36c","Laptop","571"
"UIDLCf61568ff8cf","Laptop","175"
"UIDLC66c98d05936","Laptop","236"
"UIDLCc63a7bda4fd","Laptop","77"
"UIDLCdc506ded784","Laptop","98"
"UIDLC6ac1e8728ab","Laptop","69"
"UIDLC117c274e0a6","Laptop","1611"
"UIDLC29faf56c8b2","Laptop","97"
"UIDLCfa2deaece28","Laptop","46"
"UIDLCc36fe0f04fe","Laptop","1379"
"UIDLC6fc891d0fa4","Laptop","54"
"UIDLC8f1470503d5","Laptop","377"
"UIDLC43e6f4f9648","Laptop","45"
"UIDLC4480e51051f","Laptop","1002"
"UIDLC1885f33f3f6","Laptop","232"
"UIDLC21c7a0e0373","Laptop","115"
"UIDLC90f31fed701","Laptop","48"
"UIDLC2c4c22f035b","Laptop","327"
"UIDLCfe065c1c51d","Laptop","139"
"UIDLCea90619efe2","Laptop","960"
"UIDLC459f483b899","Laptop","112"
"UIDLC272a22ba8aa","Laptop","85"
"UIDLCb35fe19aad1","Laptop","112"
"UIDLCa26fa9a411d","Laptop","2794"
"UIDLC7b358646e22","Laptop","39"
"UIDLCb275d7a97a2","Laptop","53"
"UIDLC4a4e9bb5a34","Laptop","1291"
"UIDLCd7d1a6cfe8d","Laptop","235"
"UIDLCcd0bd1a88b4","Laptop","1892"
"UIDLCd38d97fbb71","Laptop","56"
"UIDLCdea4548e744","Laptop","250"
"UIDLC99ea6c70f06","Laptop","47"
"UIDLC6b40233719d","Laptop","642"
"UIDLCb1d01996be1","Laptop","431"
"UIDLC761d8beda16","Laptop","140"
"UIDLC8353cd25781","Laptop","161"
"UIDLCb2963eb1716","Laptop","27"
"UIDLC2f47c125b1e","Laptop","241"
"UIDLC042979b8f94","Laptop","86"
"UIDLCdfaf4aa966f","Laptop","379"
"UIDLC8f656d62d71","Laptop","45"
"UIDLC01d28ff9ea3","Laptop","186"
"UIDLCe6d9afa1584","Laptop","171"
"UIDLC0b83ddfc19f","Laptop","522"
"UIDLCa0b6d5da02e","Laptop","494"
"UIDLC5cb92b43f2b","Laptop","43"
"UIDLCd06370d50b5","Laptop","951"
"UIDLCd3c38a51c30","Laptop","607"
"UIDLC6cb4cb2409e","Laptop","130"
"UIDLC19d3223e943","Laptop","29"
"UIDLCd2024af598e","Laptop","177"
"UIDLC56f1814e6ca","Laptop","82"
