"user_id","subscription_plan","subscription_date","plan_change_date","new_subscription_plan","last_active_date","city_tier","age_group"
"UIDJSed7bd077b43","VIP","2024-01-23","2024-10-23","Free",\N,"Tier 1","35-44"
"UIDJSed7e1b21fe7","Free","2024-04-09",\N,\N,\N,"Tier 2","25-34"
"UIDJSed7e2f2c0a7","Premium","2024-08-17",\N,\N,\N,"Tier 1","25-34"
"UIDJSed7fd2aea53","VIP","2024-08-05",\N,\N,\N,"Tier 1","45+"
"UIDJSed82415e9e2","VIP","2024-11-15",\N,\N,\N,"Tier 2","25-34"
"UIDJSed82933cfe4","Free","2024-02-18",\N,\N,"2024-04-15","Tier 3","25-34"
"UIDJSed840b52fe5","Free","2024-10-15",\N,\N,\N,"Tier 1","18-24"
"UIDJSed851d029b1","Premium","2024-01-07",\N,\N,\N,"Tier 1","25-34"
"UIDJSed86a58cd92","Free","2024-09-26",\N,\N,\N,"Tier 2","35-44"
"UIDJSed8785890d7","VIP","2024-04-12",\N,\N,\N,"Tier 1","45+"
"UIDJSed87b9fd29d","VIP","2024-11-06","2024-12-06","Premium",\N,"Tier 1","45+"
"UIDJSed8837aa32e","VIP","2024-02-02","2024-10-02","Premium",\N,"Tier 2","35-44"
"UIDJSed88c17173f","Premium","2024-05-28",\N,\N,\N,"Tier 1","25-34"
"UIDJSed8a331ddd2","VIP","2024-08-04",\N,\N,\N,"Tier 2","25-34"
"UIDJSed8aaca0eab","VIP","2024-08-28",\N,\N,\N,"Tier 2","25-34"
"UIDJSed8b8933180","Premium","2024-11-12",\N,\N,\N,"Tier 1","18-24"
"UIDJSed8d483aaa4","VIP","2024-01-28",\N,\N,\N,"Tier 1","25-34"
"UIDJSed8d70d19e7","Premium","2024-11-24",\N,\N,\N,"Tier 1","25-34"
"UIDJSed8e81ec8fb","VIP","2024-03-22","2024-04-22","Premium",\N,"Tier 3","45+"
"UIDJSed8f8bfaa81","VIP","2024-01-26",\N,\N,\N,"Tier 1","35-44"
"UIDJSed90acabb88","Free","2024-05-04","2024-06-04","Premium",\N,"Tier 2","45+"
"UIDJSed93cd37846","VIP","2024-07-10",\N,\N,\N,"Tier 3","35-44"
"UIDJSed93e0b64d6","Premium","2024-11-09",\N,\N,\N,"Tier 1","35-44"
"UIDJSed9a9b0e171","Premium","2024-02-07",\N,\N,\N,"Tier 1","35-44"
"UIDJSed9ac54a8fe","Premium","2024-11-06",\N,\N,\N,"Tier 2","45+"
"UIDJSed9e38d0ba6","Premium","2024-01-26",\N,\N,\N,"Tier 1","35-44"
"UIDJSed9e5fc8e1d","Premium","2024-01-01",\N,\N,"2024-02-07","Tier 1","35-44"
"UIDJSeda2012e4ca","VIP","2024-05-19","2024-06-19","Premium",\N,"Tier 1","35-44"
"UIDJSeda261eabed","VIP","2024-11-26",\N,\N,\N,"Tier 2","45+"
"UIDJSeda35a2d5e7","VIP","2024-04-23","2024-07-23","Free",\N,"Tier 2","25-34"
"UIDJSeda4269d026","VIP","2024-04-03",\N,\N,\N,"Tier 3","25-34"
"UIDJSeda50dcd086","Free","2024-06-13",\N,\N,\N,"Tier 1","35-44"
"UIDJSeda732c4c25","VIP","2024-10-18",\N,\N,\N,"Tier 1","25-34"
"UIDJSeda8ab4106f","VIP","2024-09-12","2024-10-12","Premium",\N,"Tier 2","25-34"
"UIDJSedabe0cfcca","Premium","2024-11-21",\N,\N,\N,"Tier 1","35-44"
"UIDJSedad8b627dc","Free","2024-07-12",\N,\N,\N,"Tier 2","25-34"
"UIDJSedae8868a15","VIP","2024-09-07",\N,\N,\N,"Tier 2","25-34"
"UIDJSedb10e14d14","Free","2024-01-06",\N,\N,\N,"Tier 1","18-24"
"UIDJSedb21b2330f","VIP","2024-03-19",\N,\N,\N,"Tier 1","18-24"
"UIDJSedb2cd15f82","Premium","2024-06-22",\N,\N,\N,"Tier 1","45+"
"UIDJSedb461f18a9","Premium","2024-01-05","2024-07-05","VIP",\N,"Tier 1","18-24"
"UIDJSedba2550bb8","Free","2024-11-06",\N,\N,\N,"Tier 1","45+"
"UIDJSedbb3acecbe","Premium","2024-01-20",\N,\N,\N,"Tier 1","35-44"
"UIDJSedbbdcdd5f6","VIP","2024-06-16",\N,\N,\N,"Tier 1","25-34"
"UIDJSedbc06f78e5","Premium","2024-08-16","2024-11-16","Free",\N,"Tier 2","45+"
"UIDJSedbc46217ec","Free","2024-11-02",\N,\N,\N,"Tier 2","25-34"
"UIDJSedbd392ebd8","VIP","2024-02-03","2024-05-03","Free",\N,"Tier 1","35-44"
"UIDJSedbdb07980d","VIP","2024-10-02",\N,\N,\N,"Tier 1","35-44"
"UIDJSedbdbb578de","VIP","2024-09-13",\N,\N,\N,"Tier 1","18-24"
"UIDJSedbfe3cfec7","Premium","2024-09-28",\N,\N,\N,"Tier 1","18-24"
"UIDJSedc09dfd798","VIP","2024-05-30","2024-08-30","Free",\N,"Tier 1","35-44"
"UIDJSedc12382173","VIP","2024-08-03","2024-10-03","Premium",\N,"Tier 2","35-44"
"UIDJSedc2b91f3a3","Premium","2024-11-29",\N,\N,\N,"Tier 1","18-24"
"UIDJSedc5fde9072","VIP","2024-07-07","2024-09-07","Premium",\N,"Tier 1","45+"
"UIDJSedc672169a8","Premium","2024-02-25",\N,\N,\N,"Tier 2","18-24"
"UIDJSedc791ff909","Premium","2024-07-16",\N,\N,\N,"Tier 1","25-34"
"UIDJSedcb47d89f1","Premium","2024-11-30",\N,\N,"2024-12-28","Tier 1","18-24"
"UIDJSedcd0052639","VIP","2024-11-30",\N,\N,\N,"Tier 2","25-34"
"UIDJSedce0892e20","VIP","2024-09-15",\N,\N,\N,"Tier 1","25-34"
"UIDJSedcebf2fe12","Premium","2024-07-24",\N,\N,\N,"Tier 1","45+"
"UIDJSedcf4b075b3","VIP","2024-04-08","2024-05-08","Premium",\N,"Tier 1","45+"
"UIDJSedcf61fbda8","Premium","2024-11-18",\N,\N,\N,"Tier 1","18-24"
"UIDJSedcfdc22912","Premium","2024-04-15","2024-06-15","VIP",\N,"Tier 1","18-24"
"UIDJSedd369647f2","Premium","2024-10-06",\N,\N,\N,"Tier 1","45+"
"UIDJSedd48e66c12","Free","2024-10-07",\N,\N,"2024-11-17","Tier 3","25-34"
"UIDJSedd54cc4d53","VIP","2024-09-04",\N,\N,\N,"Tier 1","25-34"
"UIDJSedd5d0a9c4e","Premium","2024-07-22",\N,\N,\N,"Tier 1","35-44"
"UIDJSedd6524d339","VIP","2024-06-14",\N,\N,\N,"Tier 1","25-34"
"UIDJSedd78c3c2fa","Free","2024-10-12",\N,\N,\N,"Tier 3","25-34"
"UIDJSedda6293053","Premium","2024-06-10",\N,\N,\N,"Tier 1","45+"
"UIDJSedda6c6bd10","Free","2024-01-13",\N,\N,\N,"Tier 1","25-34"
"UIDJSedda7451665","Premium","2024-06-12",\N,\N,"2024-11-30","Tier 1","35-44"
"UIDJSeddd45a0c53","Premium","2024-03-17",\N,\N,\N,"Tier 1","25-34"
"UIDJSede0f084659","VIP","2024-01-08",\N,\N,"2024-03-29","Tier 2","25-34"
"UIDJSede4359726d","Free","2024-08-09",\N,\N,\N,"Tier 1","35-44"
"UIDJSede8514483e","Premium","2024-11-08",\N,\N,\N,"Tier 1","35-44"
"UIDJSede9a954d52","Premium","2024-06-24",\N,\N,"2024-08-29","Tier 1","25-34"
"UIDJSedeb4697039","VIP","2024-04-02","2024-11-02","Premium",\N,"Tier 2","45+"
"UIDJSedebbb99302","Free","2024-01-02",\N,\N,\N,"Tier 3","25-34"
"UIDJSedee7e71ff5","VIP","2024-03-05",\N,\N,\N,"Tier 2","25-34"
"UIDJSedf238a75a7","VIP","2024-06-30",\N,\N,\N,"Tier 1","35-44"
"UIDJSedf400a63db","Free","2024-01-09",\N,\N,\N,"Tier 2","25-34"
"UIDJSedf55ae71ce","Free","2024-02-03",\N,\N,\N,"Tier 1","25-34"
"UIDJSedf84be3856","Free","2024-11-19",\N,\N,\N,"Tier 1","18-24"
"UIDJSedfacd42092","VIP","2024-10-09","2024-11-09","Premium",\N,"Tier 2","35-44"
"UIDJSedfdfbfcb6d","Premium","2024-05-05",\N,\N,\N,"Tier 2","35-44"
"UIDJSee0052f2867","VIP","2024-05-31",\N,\N,\N,"Tier 2","25-34"
"UIDJSee03196326e","VIP","2024-11-23",\N,\N,\N,"Tier 3","35-44"
"UIDJSee036c6f696","VIP","2024-06-23","2024-07-23","Premium",\N,"Tier 2","25-34"
"UIDJSee03d4ed442","Free","2024-02-01",\N,\N,"2024-04-05","Tier 1","18-24"
"UIDJSee03d7ec8e0","Premium","2024-05-20",\N,\N,\N,"Tier 1","35-44"
"UIDJSee04f921d54","VIP","2024-08-09","2024-12-09","Free",\N,"Tier 2","45+"
"UIDJSee05880d7a6","Free","2024-08-07",\N,\N,"2024-10-29","Tier 1","25-34"
"UIDJSee068cf1972","Free","2024-04-15",\N,\N,\N,"Tier 1","25-34"
"UIDJSee0707e6482","Premium","2024-02-13",\N,\N,\N,"Tier 1","25-34"
"UIDJSee070941090","Premium","2024-03-26",\N,\N,\N,"Tier 2","25-34"
"UIDJSee077c2c58d","Free","2024-01-14","2024-02-14","Premium",\N,"Tier 2","25-34"
"UIDJSee09abedcc6","Free","2024-10-22",\N,\N,\N,"Tier 1","25-34"
"UIDJSee0ab1e0f6a","VIP","2024-05-18",\N,\N,\N,"Tier 2","25-34"
"UIDJSee0ae88739e","Premium","2024-09-02",\N,\N,\N,"Tier 1","25-34"
"UIDJSee0b739db75","VIP","2024-09-06",\N,\N,\N,"Tier 1","45+"
"UIDJSee0f6957764","Free","2024-08-30",\N,\N,\N,"Tier 3","35-44"
"UIDJSee158bb8e5e","VIP","2024-03-13",\N,\N,\N,"Tier 2","35-44"
"UIDJSee16f257732","Free","2024-04-10","2024-06-10","Premium",\N,"Tier 2","35-44"
"UIDJSee17fdaefef","Premium","2024-05-01",\N,\N,\N,"Tier 2","25-34"
"UIDJSee1c72f187c","Premium","2024-04-16",\N,\N,\N,"Tier 1","25-34"
"UIDJSee1edf53c91","VIP","2024-01-23","2024-12-23","Premium",\N,"Tier 1","45+"
"UIDJSee21eb77f43","Free","2024-07-16",\N,\N,"2024-11-25","Tier 1","25-34"
"UIDJSee22a9e045b","VIP","2024-05-30","2024-06-30","Free",\N,"Tier 2","35-44"
"UIDJSee24fe88c37","Premium","2024-04-29",\N,\N,\N,"Tier 1","45+"
"UIDJSee25fc86ad6","VIP","2024-10-21",\N,\N,\N,"Tier 1","25-34"
"UIDJSee2cfe39b4a","Premium","2024-09-16",\N,\N,\N,"Tier 1","35-44"
"UIDJSee2f84b05ab","Premium","2024-08-10",\N,\N,\N,"Tier 1","25-34"
"UIDJSee32348b63c","VIP","2024-03-24",\N,\N,\N,"Tier 3","35-44"
"UIDJSee32f786a72","Premium","2024-09-13",\N,\N,\N,"Tier 1","35-44"
"UIDJSee330179e97","VIP","2024-07-11","2024-08-11","Free",\N,"Tier 1","25-34"
"UIDJSee3649924c3","Free","2024-09-04",\N,\N,\N,"Tier 2","25-34"
"UIDJSee375a0988b","VIP","2024-09-12",\N,\N,\N,"Tier 1","35-44"
"UIDJSee3b5d9e200","Free","2024-05-30",\N,\N,"2024-07-13","Tier 1","25-34"
"UIDJSee3d5f12887","VIP","2024-06-09",\N,\N,\N,"Tier 1","25-34"
"UIDJSee3e2f6c849","Free","2024-04-16",\N,\N,\N,"Tier 3","25-34"
"UIDJSee3f2961241","VIP","2024-05-19",\N,\N,\N,"Tier 2","35-44"
"UIDJSee3f51247a9","Premium","2024-04-06",\N,\N,\N,"Tier 1","25-34"
"UIDJSee411e820cf","VIP","2024-07-05",\N,\N,"2024-10-02","Tier 2","25-34"
"UIDJSee4140037c5","Premium","2024-01-08",\N,\N,\N,"Tier 1","25-34"
"UIDJSee43a99072e","VIP","2024-01-28","2024-03-28","Premium",\N,"Tier 1","25-34"
"UIDJSee464b95727","Premium","2024-07-05","2024-09-05","VIP",\N,"Tier 2","25-34"
"UIDJSee465fdb067","Premium","2024-08-12",\N,\N,\N,"Tier 2","45+"
"UIDJSee4795e9bf3","Free","2024-05-17","2024-06-17","Premium",\N,"Tier 1","18-24"
"UIDJSee486da7518","Premium","2024-10-12",\N,\N,\N,"Tier 1","45+"
"UIDJSee4bd1a313c","Premium","2024-06-27",\N,\N,\N,"Tier 2","35-44"
"UIDJSee4bdfcf086","VIP","2024-08-22","2024-11-22","Free",\N,"Tier 2","25-34"
"UIDJSee4c8f1180f","Premium","2024-05-24",\N,\N,\N,"Tier 1","25-34"
"UIDJSee4d3ba9b3e","Premium","2024-05-09",\N,\N,\N,"Tier 1","25-34"
"UIDJSee4eabb6a05","Premium","2024-03-02",\N,\N,\N,"Tier 1","45+"
"UIDJSee5541d811f","VIP","2024-09-07",\N,\N,\N,"Tier 3","25-34"
"UIDJSee554ef4a25","Premium","2024-06-06",\N,\N,\N,"Tier 1","45+"
"UIDJSee56a9f6757","Premium","2024-05-04",\N,\N,\N,"Tier 1","45+"
"UIDJSee58621beb5","Premium","2024-07-16","2024-08-16","VIP",\N,"Tier 1","18-24"
"UIDJSee58ab09766","Premium","2024-02-26",\N,\N,"2024-03-28","Tier 1","35-44"
"UIDJSee5aaa6d1b0","Premium","2024-05-10",\N,\N,\N,"Tier 1","35-44"
"UIDJSee5b132b8f7","Free","2024-09-25",\N,\N,\N,"Tier 1","35-44"
"UIDJSee5d88de4bb","VIP","2024-07-23","2024-08-23","Premium",\N,"Tier 2","45+"
"UIDJSee5fb08e98b","VIP","2024-01-17","2024-02-17","Premium",\N,"Tier 2","25-34"
"UIDJSee621ab1ee4","VIP","2024-05-20",\N,\N,\N,"Tier 1","25-34"
"UIDJSee62face009","Premium","2024-06-16",\N,\N,\N,"Tier 1","18-24"
"UIDJSee6325e2c2e","VIP","2024-07-29",\N,\N,\N,"Tier 1","25-34"
"UIDJSee6416cdccf","VIP","2024-04-01",\N,\N,\N,"Tier 1","45+"
"UIDJSee65b08ed8f","Premium","2024-09-02",\N,\N,\N,"Tier 2","18-24"
"UIDJSee6927b01b6","VIP","2024-05-14",\N,\N,\N,"Tier 3","45+"
"UIDJSee69a53a4dc","Free","2024-02-14",\N,\N,\N,"Tier 1","35-44"
"UIDJSee6d21c446c","VIP","2024-09-15",\N,\N,\N,"Tier 2","35-44"
"UIDJSee6db39ea1e","Premium","2024-07-23",\N,\N,\N,"Tier 1","35-44"
"UIDJSee6f378228c","VIP","2024-09-29",\N,\N,\N,"Tier 1","25-34"
"UIDJSee7059dd7e4","Free","2024-04-05",\N,\N,\N,"Tier 2","35-44"
"UIDJSee73d5dc191","Free","2024-05-16",\N,\N,\N,"Tier 3","18-24"
"UIDJSee75c209bd5","Premium","2024-05-25",\N,\N,\N,"Tier 1","25-34"
"UIDJSee77cb4d642","Free","2024-02-28",\N,\N,\N,"Tier 3","35-44"
"UIDJSee7b3e3393b","Free","2024-02-01",\N,\N,"2024-10-16","Tier 1","35-44"
"UIDJSee7f503ec2e","VIP","2024-11-06",\N,\N,\N,"Tier 2","18-24"
"UIDJSee8011cb499","Free","2024-05-30","2024-06-30","VIP",\N,"Tier 1","35-44"
"UIDJSee81e061c0f","VIP","2024-04-01","2024-09-01","Free",\N,"Tier 1","25-34"
"UIDJSee8245643d5","Premium","2024-09-12",\N,\N,\N,"Tier 2","25-34"
"UIDJSee8551b2b5a","VIP","2024-03-27","2024-06-27","Free",\N,"Tier 2","25-34"
"UIDJSee85748cb5d","VIP","2024-06-17",\N,\N,\N,"Tier 1","45+"
"UIDJSee86f281afd","Premium","2024-08-06",\N,\N,\N,"Tier 1","35-44"
"UIDJSee890ec0bc9","VIP","2024-11-28",\N,\N,\N,"Tier 1","25-34"
"UIDJSee892f4e760","Free","2024-06-09",\N,\N,\N,"Tier 1","35-44"
"UIDJSee89b62dd67","Free","2024-07-31",\N,\N,"2024-09-03","Tier 1","45+"
"UIDJSee8a33ea1d2","VIP","2024-02-10",\N,\N,\N,"Tier 1","25-34"
"UIDJSee8a604414f","Free","2024-07-21",\N,\N,\N,"Tier 3","25-34"
"UIDJSee8a84a9d51","VIP","2024-10-08",\N,\N,\N,"Tier 1","45+"
"UIDJSee8b6db761c","Premium","2024-05-17",\N,\N,\N,"Tier 1","35-44"
"UIDJSee8bc9af2b3","VIP","2024-09-26","2024-10-26","Premium",\N,"Tier 1","45+"
"UIDJSee8c72e0f4d","VIP","2024-01-30",\N,\N,\N,"Tier 1","35-44"
"UIDJSee8c8be5d6c","VIP","2024-05-19","2024-06-19","Premium",\N,"Tier 1","45+"
"UIDJSee8e32ff272","VIP","2024-01-11","2024-02-11","Free",\N,"Tier 1","35-44"
"UIDJSee8fd1c90fd","VIP","2024-06-19","2024-08-19","Premium",\N,"Tier 1","45+"
"UIDJSee907f5ebcc","VIP","2024-11-12",\N,\N,\N,"Tier 1","25-34"
"UIDJSee9328f7c07","Free","2024-10-29",\N,\N,"2024-12-13","Tier 3","35-44"
"UIDJSee932c0ee5d","Premium","2024-02-22",\N,\N,\N,"Tier 1","35-44"
"UIDJSee9387960c9","Premium","2024-06-30",\N,\N,\N,"Tier 2","45+"
"UIDJSee941e5ac07","Premium","2024-01-31",\N,\N,\N,"Tier 1","25-34"
"UIDJSee9a2b2003e","VIP","2024-03-04",\N,\N,"2024-04-20","Tier 3","25-34"
"UIDJSee9d77eff69","VIP","2024-06-18",\N,\N,\N,"Tier 2","18-24"
"UIDJSee9deee8cb8","VIP","2024-01-18",\N,\N,\N,"Tier 3","35-44"
"UIDJSee9efc46dfd","VIP","2024-05-20",\N,\N,\N,"Tier 3","45+"
"UIDJSeea122f23ad","VIP","2024-01-09",\N,\N,\N,"Tier 1","18-24"
"UIDJSeea1acea6bb","VIP","2024-02-16",\N,\N,\N,"Tier 3","45+"
"UIDJSeea2cfff669","Free","2024-10-23",\N,\N,\N,"Tier 1","25-34"
"UIDJSeea2d514a06","VIP","2024-10-19",\N,\N,\N,"Tier 2","35-44"
"UIDJSeea397059fa","Free","2024-01-28","2024-02-28","VIP",\N,"Tier 1","35-44"
"UIDJSeea495d8f13","VIP","2024-11-03",\N,\N,\N,"Tier 2","35-44"
"UIDJSeea6207aca8","VIP","2024-02-14",\N,\N,\N,"Tier 1","35-44"
"UIDJSeea6b97e948","Free","2024-04-27",\N,\N,\N,"Tier 1","45+"
"UIDJSeea6d008099","VIP","2024-03-03",\N,\N,\N,"Tier 2","35-44"
"UIDJSeea7e87ec95","Premium","2024-09-08",\N,\N,\N,"Tier 2","35-44"
"UIDJSeeab22f07f1","Free","2024-03-13",\N,\N,"2024-04-29","Tier 3","45+"
"UIDJSeeab4187233","Premium","2024-10-07",\N,\N,\N,"Tier 1","25-34"
"UIDJSeeac68c237c","Premium","2024-07-13",\N,\N,\N,"Tier 1","35-44"
"UIDJSeeadc886b43","Free","2024-02-18",\N,\N,\N,"Tier 2","45+"
"UIDJSeeae18971c5","Free","2024-05-19",\N,\N,\N,"Tier 1","25-34"
"UIDJSeeaf4cd7209","Free","2024-09-13",\N,\N,"2024-11-04","Tier 3","25-34"
"UIDJSeeb438edb90","Free","2024-09-22","2024-11-22","Premium",\N,"Tier 1","25-34"
"UIDJSeeb53e62177","VIP","2024-03-17",\N,\N,\N,"Tier 1","25-34"
"UIDJSeeb5900ef32","VIP","2024-06-30",\N,\N,"2024-11-14","Tier 2","35-44"
"UIDJSeeb7cd2c9c9","Free","2024-06-06",\N,\N,"2024-09-24","Tier 2","25-34"
"UIDJSeeb8701c5e6","VIP","2024-09-19","2024-12-19","Free",\N,"Tier 2","18-24"
"UIDJSeeb8a24f202","VIP","2024-04-22",\N,\N,\N,"Tier 2","35-44"
"UIDJSeeb9fd0dbbb","Free","2024-08-31",\N,\N,\N,"Tier 2","25-34"
"UIDJSeebbc67128e","Premium","2024-03-23",\N,\N,\N,"Tier 1","25-34"
"UIDJSeebcd57f5b4","Premium","2024-08-03",\N,\N,\N,"Tier 1","45+"
"UIDJSeebec27dab4","Free","2024-04-16",\N,\N,\N,"Tier 2","25-34"
"UIDJSeebf9ee3f02","VIP","2024-04-11",\N,\N,\N,"Tier 2","18-24"
"UIDJSeec3e90db77","Premium","2024-01-17",\N,\N,\N,"Tier 1","25-34"
"UIDJSeec693bf82a","VIP","2024-05-15","2024-07-15","Premium",\N,"Tier 1","25-34"
"UIDJSeec72f2d694","Free","2024-01-04",\N,\N,"2024-02-07","Tier 3","35-44"
"UIDJSeeca8563b36","Premium","2024-01-13",\N,\N,\N,"Tier 1","35-44"
"UIDJSeeccca22a98","Free","2024-06-23",\N,\N,"2024-11-09","Tier 3","45+"
"UIDJSeecddb2ba28","Free","2024-02-04",\N,\N,"2024-11-19","Tier 2","25-34"
"UIDJSeeceb01b656","VIP","2024-07-13",\N,\N,\N,"Tier 1","18-24"
"UIDJSeed00ad2a69","VIP","2024-08-05",\N,\N,\N,"Tier 1","35-44"
"UIDJSeed97b8ad06","Free","2024-06-06",\N,\N,\N,"Tier 2","25-34"
"UIDJSeed982f7935","Premium","2024-11-23",\N,\N,\N,"Tier 2","35-44"
"UIDJSeedac053f55","VIP","2024-09-18",\N,\N,\N,"Tier 1","35-44"
"UIDJSeedb0254667","Free","2024-01-11","2024-02-11","Premium",\N,"Tier 2","35-44"
"UIDJSeedd4523064","Premium","2024-08-28",\N,\N,\N,"Tier 1","25-34"
"UIDJSeee113fbaf4","VIP","2024-01-31",\N,\N,"2024-04-23","Tier 3","35-44"
"UIDJSeee1354f668","VIP","2024-10-29",\N,\N,\N,"Tier 1","18-24"
"UIDJSeee1ccc1ca8","Free","2024-01-15",\N,\N,"2024-03-14","Tier 1","25-34"
"UIDJSeee3201dba8","Free","2024-06-18",\N,\N,"2024-08-16","Tier 1","25-34"
"UIDJSeee32123648","VIP","2024-10-01",\N,\N,\N,"Tier 1","18-24"
"UIDJSeee627aa889","VIP","2024-03-15","2024-04-15","Premium",\N,"Tier 2","25-34"
"UIDJSeee6bcb3e30","Premium","2024-10-18",\N,\N,\N,"Tier 1","25-34"
"UIDJSeee706e7b06","Free","2024-11-10",\N,\N,"2024-12-08","Tier 3","45+"
"UIDJSeee741576bc","Premium","2024-06-04","2024-11-04","VIP",\N,"Tier 1","35-44"
"UIDJSeee9c7a7558","Premium","2024-03-09",\N,\N,\N,"Tier 1","25-34"
"UIDJSeeeb26da171","Free","2024-05-01",\N,\N,\N,"Tier 1","18-24"
"UIDJSeeeba0e6dae","VIP","2024-03-24","2024-11-24","Free",\N,"Tier 2","35-44"
"UIDJSeeebb2785d5","Free","2024-04-16",\N,\N,"2024-05-30","Tier 2","18-24"
"UIDJSeeed0300aa7","Free","2024-08-30",\N,\N,\N,"Tier 1","25-34"
"UIDJSeeedcc76b29","Premium","2024-10-15",\N,\N,\N,"Tier 2","25-34"
"UIDJSeef0052761b","Premium","2024-10-10",\N,\N,\N,"Tier 1","25-34"
"UIDJSeef0a8bd60e","VIP","2024-11-25",\N,\N,\N,"Tier 3","35-44"
"UIDJSeef1e627292","Premium","2024-01-13",\N,\N,\N,"Tier 1","25-34"
"UIDJSeef8a87112b","VIP","2024-06-13",\N,\N,\N,"Tier 1","45+"
"UIDJSeef9b6b6638","Premium","2024-06-13",\N,\N,\N,"Tier 1","25-34"
"UIDJSeefa7d1221d","Premium","2024-11-17",\N,\N,\N,"Tier 1","25-34"
"UIDJSeefc514fe3c","VIP","2024-09-19","2024-12-19","Free",\N,"Tier 1","35-44"
"UIDJSeefe2b2ddc6","VIP","2024-04-01","2024-09-01","Free",\N,"Tier 1","25-34"
"UIDJSeefe4e49ec2","Free","2024-09-08",\N,\N,"2024-11-04","Tier 1","35-44"
"UIDJSeefffea08b7","VIP","2024-04-28",\N,\N,\N,"Tier 1","18-24"
"UIDJSef0002eee54","Premium","2024-09-02",\N,\N,\N,"Tier 1","25-34"
"UIDJSef0364e13d3","VIP","2024-09-05",\N,\N,"2024-11-27","Tier 1","45+"
"UIDJSef03d8442e6","VIP","2024-09-24","2024-11-24","Free",\N,"Tier 2","35-44"
"UIDJSef042933932","VIP","2024-09-24",\N,\N,\N,"Tier 1","35-44"
"UIDJSef0472db777","Premium","2024-05-26",\N,\N,\N,"Tier 2","25-34"
"UIDJSef06827d93b","Premium","2024-07-07",\N,\N,\N,"Tier 1","35-44"
"UIDJSef0790a504e","VIP","2024-10-12",\N,\N,\N,"Tier 1","35-44"
"UIDJSef07a68f5a7","Free","2024-10-05",\N,\N,\N,"Tier 1","25-34"
"UIDJSef08f2193f5","VIP","2024-05-27","2024-11-27","Premium",\N,"Tier 2","25-34"
"UIDJSef09241ceed","Premium","2024-07-30",\N,\N,\N,"Tier 2","25-34"
"UIDJSef0dea8a744","VIP","2024-11-24",\N,\N,\N,"Tier 3","25-34"
"UIDJSef0ec001a4c","Free","2024-07-08","2024-10-08","Premium",\N,"Tier 1","25-34"
"UIDJSef133123d13","VIP","2024-09-02",\N,\N,\N,"Tier 1","18-24"
"UIDJSef13454985e","Free","2024-03-26","2024-05-26","Premium",\N,"Tier 2","45+"
"UIDJSef14ca6fdfc","VIP","2024-11-17",\N,\N,\N,"Tier 1","25-34"
"UIDJSef15ec9d2f4","Premium","2024-08-31",\N,\N,\N,"Tier 1","25-34"
"UIDJSef18a04161a","Free","2024-04-10",\N,\N,\N,"Tier 1","35-44"
"UIDJSef190b11b74","VIP","2024-01-22",\N,\N,\N,"Tier 1","45+"
"UIDJSef1bdcec2bb","VIP","2024-02-27","2024-12-27","Free",\N,"Tier 1","45+"
"UIDJSef1ddc44107","VIP","2024-03-02","2024-10-02","Free",\N,"Tier 2","18-24"
"UIDJSef1ef0c8ff5","Premium","2024-10-20",\N,\N,\N,"Tier 1","18-24"
"UIDJSef1f53e474c","Free","2024-06-15",\N,\N,\N,"Tier 1","35-44"
"UIDJSef1f9fb5d06","VIP","2024-05-17","2024-06-17","Free",\N,"Tier 1","25-34"
"UIDJSef216d3f2fa","VIP","2024-04-06",\N,\N,\N,"Tier 2","25-34"
"UIDJSef22b12be0c","Free","2024-10-08",\N,\N,\N,"Tier 3","35-44"
"UIDJSef268cbaa5c","VIP","2024-10-09",\N,\N,\N,"Tier 2","25-34"
"UIDJSef2782e61ad","Free","2024-04-01",\N,\N,\N,"Tier 2","25-34"
"UIDJSef2a71c05c2","VIP","2024-02-24",\N,\N,\N,"Tier 1","18-24"
"UIDJSef2b31faaf7","VIP","2024-05-07",\N,\N,\N,"Tier 1","25-34"
"UIDJSef2e41a5a3e","VIP","2024-09-24",\N,\N,\N,"Tier 1","25-34"
"UIDJSef2f1a6298a","Free","2024-05-17",\N,\N,"2024-06-30","Tier 2","25-34"
"UIDJSef314c35e16","Premium","2024-10-12",\N,\N,\N,"Tier 1","18-24"
"UIDJSef31aa37f6d","Premium","2024-11-04",\N,\N,\N,"Tier 1","25-34"
"UIDJSef3350ebb09","VIP","2024-01-21",\N,\N,\N,"Tier 3","25-34"
"UIDJSef3458912ba","Free","2024-01-23",\N,\N,\N,"Tier 1","18-24"
"UIDJSef3589cd389","VIP","2024-04-18",\N,\N,\N,"Tier 1","25-34"
"UIDJSef35f69a67f","VIP","2024-04-30",\N,\N,"2024-10-22","Tier 1","25-34"
"UIDJSef3a7ae6f0d","Premium","2024-05-01",\N,\N,\N,"Tier 1","18-24"
"UIDJSef3cd4f9a9e","Free","2024-09-16",\N,\N,"2024-12-06","Tier 2","45+"
"UIDJSef3d27f8043","Free","2024-10-13",\N,\N,"2024-12-11","Tier 2","25-34"
"UIDJSef3d325d8fc","Free","2024-10-04",\N,\N,\N,"Tier 2","25-34"
"UIDJSef402957472","Free","2024-06-17",\N,\N,"2024-08-15","Tier 1","25-34"
"UIDJSef40761f649","Premium","2024-06-28",\N,\N,\N,"Tier 1","25-34"
